2400F63,CAPE_MERCY          ,NU  , station not joined, Monthly mean of homogenized daily mean temperature                     , Deg Celcius,          Updated to December 2019
2400F63,CAPE_MERCY          ,NU  , station non jointe, Moyenne mensuelle des temperatures quotidiennes moyennes homogeneisees , Deg Celsius, Mise a jour jusqu a decembre 2019
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 2004,   -20.7, ,   -20.6, ,   -26.3, ,   -15.7, ,    -5.0, ,     0.5, ,     4.7, ,     3.5, ,    -1.5, ,    -5.0, ,    -9.6, ,   -22.5, ,    -9.9, ,   -18.7, ,   -15.7, ,     2.9, ,    -5.4, 
 2005,   -25.7, ,   -20.5, ,   -14.8, ,   -12.9, ,    -4.5, ,    -0.3, ,     4.0, ,     3.2, ,    -1.6, ,    -4.3, ,    -9.9, ,   -17.4, ,    -8.7, ,   -22.9, ,   -10.7, ,     2.3, ,    -5.3, 
 2006,   -24.6, ,   -19.0, ,   -16.0, ,   -14.4, , -9999.9,M, -9999.9,M,     6.3, , -9999.9,M,    -0.3, ,    -3.6, ,   -11.0, ,   -17.7, , -9999.9,M,   -20.3, , -9999.9,M, -9999.9,M,    -5.0, 
 2007,   -20.1, ,   -15.4, ,   -19.8, ,   -14.4, ,    -8.8, ,    -0.5, ,     3.7, ,     4.2, ,    -1.5, ,    -6.1,E,   -12.1, ,   -20.9, ,    -9.3,E,   -17.7, ,   -14.3, ,     2.5, ,    -6.6,E
 2008,   -22.5, ,   -26.5, ,   -21.8, ,   -12.8, ,    -3.8, ,     1.7, ,     6.1, ,     4.5, ,    -1.9, ,    -5.9, ,   -12.0, ,   -21.5, ,    -9.7, ,   -23.3, ,   -12.8, ,     4.1, ,    -6.6, 
 2009,   -18.3, ,   -20.2, ,   -20.8,E,   -13.4, ,    -7.4, ,    -0.3, ,     8.4, ,     4.0, ,    -2.0, ,    -7.6, ,   -13.4,E,   -12.3, ,    -8.6,E,   -20.0, ,   -13.9,E,     4.0, ,    -7.7,E
 2010,   -17.6, ,   -12.7, ,   -17.9, , -9999.9,M,    -3.6,E,     0.6,E,     5.6, ,     6.2, ,     1.3,E,    -3.8, ,    -5.7, ,    -8.7, , -9999.9,M,   -14.2, , -9999.9,M,     4.1,E,    -2.7,E
 2011,   -16.1, ,   -24.8, ,   -22.1, ,   -19.7, ,    -8.6, ,     0.4, ,     4.0, ,     3.4, ,    -1.8, ,    -7.1, ,   -10.8, ,   -17.1, ,   -10.0, ,   -16.5, ,   -16.8, ,     2.6, ,    -6.6, 
 2012,   -22.5,E,   -21.1, ,   -23.1, ,   -13.0, ,    -5.1,E,     4.0, ,     5.5,E,     4.8, ,    -0.1, ,    -5.1, ,   -11.3,E,   -16.2,E,    -8.6,E,   -20.2,E,   -13.7,E,     4.8,E,    -5.5,E
 2013,   -18.9, ,   -20.3,E,   -12.5,E,   -11.3, ,    -9.6,E,     1.2, ,     3.0, ,     4.3,E,    -2.0, ,    -5.0, ,   -14.2,E,   -21.3,E,    -8.9,E,   -18.5,E,   -11.1,E,     2.8,E,    -7.1,E
 2014,   -18.0, ,   -20.8, ,   -21.8, ,   -17.0,E,    -4.8, ,    -0.3, ,     6.9,E,     5.9, ,    -2.3, ,    -6.5,E,   -10.7, ,   -17.1,E,    -8.9,E,   -20.0,E,   -14.5,E,     4.2,E,    -6.5,E
 2015,   -26.7,E,   -27.4, ,   -22.6, ,   -16.3, ,    -7.4, ,    -1.9, ,     3.5,E,     2.9, ,    -1.4,E,    -8.3, ,   -13.8, ,   -21.1, ,   -11.7,E,   -23.7,E,   -15.4, ,     1.5,E,    -7.8,E
 2016,   -17.8,E,   -21.2, ,   -19.6,E, -9999.9,M, -9999.9,M,     0.3,E,     4.0, ,     5.7,E,    -0.9, ,    -7.4, ,   -11.2, ,   -19.0,E, -9999.9,M,   -20.0,E, -9999.9,M,     3.3,E,    -6.5, 
 2017,   -19.3, ,   -23.1, ,   -21.5, ,   -13.6, ,    -5.9, ,    -0.2,E,     3.5, ,     4.8, ,    -3.0, ,    -6.5, ,   -10.3, ,   -16.2, ,    -9.3,E,   -20.5,E,   -13.7, ,     2.7,E,    -6.6, 
 2018,   -23.2, ,   -28.3, ,   -15.9, ,   -13.6, ,    -9.9,E,    -1.9, ,     4.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -22.6, ,   -13.1,E, -9999.9,M, -9999.9,M
